RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,:@computed_region_awaf_s7ux
2079,3026 N Ashland Ave,32,6,Lake View,1,41.936792,-87.668728,1,41.936792,-87.668728,"(41.936792, -87.668728)",22,57,4449,711,40,16
2561,318 S Dearborn St,2,32,Loop,1,41.877856,-87.629445,1,41.877856,-87.629445,"(41.877856, -87.629445)",29,38,14912,92,10,48
3803,3418 N Sheffield Ave,44,6,Lake View,2,41.943963,-87.654234,1,41.943963,-87.654234,"(41.943963, -87.654234)",22,57,4449,710,25,38
4712,3200 W Cermak Rd,24,30,South Lawndale,1,41.851823,-87.705328,1,41.851823,-87.705328,"(41.851823, -87.705328)",57,32,21569,201,14,36
403,3656 N Halsted St,46,6,Lake View,1,41.948783,-87.649515,0,41.948783,-87.649515,"(41.948783, -87.649515)",53,57,21186,726,39,37
376,30 W Chicago Ave,42,8,Near North Side,10,41.896808,-87.629369,0,41.896808,-87.629369,"(41.896808, -87.629369)",54,37,4446,230,11,22
2162,4210 S Berkeley Ave,4,36,Oakland,1,41.817807,-87.600798,1,41.817807,-87.600798,"(41.817807, -87.600798)",36,2,4301,220,10,1
4338,3149 N Wolcott Ave,32,5,North Center,2,41.938982,-87.675718,1,41.938982,-87.675718,"(41.938982, -87.675718)",22,46,4449,649,40,16
4741,4201 W 55th St,13,62,West Elsdon,2,41.79304,-87.728214,1,41.79304,-87.728214,"(41.79304, -87.728214)",58,60,22248,773,15,23
3579,301 W North Ave,27,8,Near North Side,1,41.911056,-87.636802,1,41.911056,-87.636802,"(41.911056, -87.636802)",54,37,14926,290,46,41
4936,3141 W Jackson Blvd,28,27,East Garfield Park,1,41.87719,-87.704455,1,41.87719,-87.704455,"(41.87719, -87.704455)",28,28,21184,737,23,11
3640,450 S Peoria St,2,28,Near West Side,2,41.876232,-87.649685,1,41.876232,-87.649685,"(41.876232, -87.649685)",44,29,14917,97,26,48
5410,4700 N Lincoln Ave,47,4,Lincoln Square,1,41.966999,-87.687685,1,41.966999,-87.687685,"(41.966999, -87.687685)",20,6,21849,665,18,13
3226,300 S LaSalle St,2,32,Loop,1,41.878011,-87.631914,1,41.878011,-87.631914,"(41.878011, -87.631914)",29,38,14912,92,36,48
4844,4844 N Lincoln Ave,47,4,Lincoln Square,2,41.969836,-87.689512,1,41.969836,-87.689512,"(41.969836, -87.689512)",20,6,21849,28,24,13
2530,4808 N Damen Ave,47,4,Lincoln Square,1,41.96907,-87.67937,1,41.96907,-87.67937,"(41.96907, -87.67937)",20,6,21849,106,18,13
5825,3905 N Marshfield Ave,47,6,Lake View,1,41.952696,-87.670045,1,41.952696,-87.670045,"(41.952696, -87.670045)",53,57,21186,689,18,13
5401,4247 W 31st St,22,30,South Lawndale,2,41.836682,-87.73083,1,41.836682,-87.73083,"(41.836682, -87.73083)",57,32,21569,200,28,14
4719,3600 W Ogden Ave,24,29,North Lawndale,1,41.854727,-87.715277,1,41.854727,-87.715277,"(41.854727, -87.715277)",57,30,21569,800,14,36
4420,39 S LaSalle St,42,32,Loop,3,41.881138,-87.632133,1,41.881138,-87.632133,"(41.881138, -87.632133)",34,38,14311,92,36,22
3713,3100 N Pulaski Rd,31,21,Avondale,1,41.937391,-87.727257,1,41.937391,-87.727257,"(41.937391, -87.727257)",21,22,22618,464,17,7
428,4611 N Ravenswood Ave,47,3,Uptown,2,41.965515,-87.673902,0,41.965515,-87.673902,"(41.965515, -87.673902)",15,31,22616,559,18,13
5487,4545 N Damen Ave,47,4,Lincoln Square,1,41.964121,-87.67887,1,41.964121,-87.67887,"(41.964121, -87.67887)",15,6,21849,225,18,13
5103,3200 E 91st St,10,46,South Chicago,1,41.730218,-87.546758,1,41.730218,-87.546758,"(41.730218, -87.546758)",25,42,21202,175,47,47
6007,3624 W 26th St,22,30,South Lawndale,1,41.844509,-87.715711,1,41.844509,-87.715711,"(41.844509, -87.715711)",57,32,21569,754,28,14
3653,3525 W Peterson Ave,39,13,North Park,2,41.990119,-87.717337,1,41.990119,-87.717337,"(41.990119, -87.717337)",50,13,4450,799,38,28
6182,3759 N Ravenswood Ave,47,6,Lake View,1,41.949802,-87.673514,1,41.949802,-87.673514,"(41.949802, -87.673514)",53,57,21186,689,18,13
1137,3031 S Shields Ave,11,34,Armour Square,2,41.839223,-87.635151,0,41.839223,-87.635151,"(41.839223, -87.635151)",40,35,21194,375,48,26
4162,4750 N Winchester Ave,47,4,Lincoln Square,2,41.967482,-87.67783,1,41.967482,-87.67783,"(41.967482, -87.67783)",15,6,22616,225,18,13
4630,2529 N Clark St,43,7,Lincoln Park,1,41.928636,-87.642235,1,41.928636,-87.642235,"(41.928636, -87.642235)",16,68,21190,18,34,51
6729,3212 N Broadway St,44,6,Lake View,1,41.940437,-87.644537,0,41.940437,-87.644537,"(41.940437, -87.644537)",22,57,4449,730,25,38
5217,2402 N Washtenaw Ave,1,22,Logan Square,2,41.925063,-87.695156,1,41.925063,-87.695156,"(41.925063, -87.695156)",1,23,22535,468,41,24
4299,4204 W North Ave,30,23,Humboldt Park,1,41.90996,-87.731644,1,41.90996,-87.731644,"(41.90996, -87.731644)",2,24,22615,285,49,27
6367,3127 W Foster Ave,33,13,North Park,1,41.975638,-87.707221,1,41.975638,-87.707221,"(41.975638, -87.707221)",20,13,21849,167,20,2
5246,335 W Armitage Ave,43,7,Lincoln Park,1,41.918262,-87.637784,1,41.918262,-87.637784,"(41.918262, -87.637784)",16,68,21190,271,34,51
1430,4034 W 56th St,13,62,West Elsdon,1,41.790603,-87.724017,1,41.790603,-87.724017,"(41.790603, -87.724017)",58,60,21867,773,15,23
7024,2842 N Laramie Ave,31,19,Belmont Cragin,1,41.932539,-87.75663,0,41.932539,-87.75663,"(41.932539, -87.75663)",21,19,22618,303,17,7
2880,3720 W Fullerton Ave,35,22,Logan Square,1,41.924691,-87.72025,1,41.924691,-87.72025,"(41.924691, -87.72025)",1,23,22535,186,17,15
3320,3150 N Long Ave,30,19,Belmont Cragin,2,41.938026,-87.76173,1,41.938026,-87.76173,"(41.938026, -87.76173)",21,19,22618,303,17,27
4729,4800 W Lake St,28,25,Austin,2,41.886724,-87.745713,1,41.886724,-87.745713,"(41.886724, -87.745713)",32,26,22216,696,23,11
2542,400 S Dearborn St,2,32,Loop,3,41.876768,-87.629385,1,41.876768,-87.629385,"(41.876768, -87.629385)",35,38,14913,92,10,48
7018,3555 W 26th St,22,30,South Lawndale,1,41.844274,-87.714006,0,41.844274,-87.714006,"(41.844274, -87.714006)",57,32,21569,312,28,14
4619,4501 N Clarendon Ave,46,3,Uptown,2,41.963749,-87.649765,1,41.963749,-87.649765,"(41.963749, -87.649765)",15,31,22616,636,39,37
3864,3706 N Southport Ave,44,6,Lake View,2,41.949141,-87.664166,1,41.949141,-87.664166,"(41.949141, -87.664166)",53,57,21186,724,25,38
4581,3542 S Washtenaw Ave,12,58,Brighton Park,2,41.829041,-87.69249,1,41.829041,-87.69249,"(41.829041, -87.69249)",56,55,22248,638,1,29
3136,321 N LaSalle Dr,42,8,Near North Side,2,41.888177,-87.632314,1,41.888177,-87.632314,"(41.888177, -87.632314)",55,37,4446,670,36,22
1312,301 E 111th St,9,49,Roseland,1,41.692571,-87.615775,1,41.692571,-87.615775,"(41.692571, -87.615775)",19,45,21861,253,43,30
1378,3757 W 34th St,22,30,South Lawndale,1,41.831425,-87.717889,1,41.831425,-87.717889,"(41.831425, -87.717889)",57,32,21569,200,28,14
4858,4305 N Milwaukee Ave,45,15,Portage Park,1,41.959088,-87.752929,1,41.959088,-87.752929,"(41.959088, -87.752929)",21,15,22618,259,50,20
2343,3986 N Cicero Ave,45,15,Portage Park,1,41.953148,-87.747472,1,41.953148,-87.747472,"(41.953148, -87.747472)",21,15,22618,360,50,20
263,401 N Franklin St,42,8,Near North Side,1,41.889233,-87.635383,0,41.889233,-87.635383,"(41.889233, -87.635383)",55,37,4446,652,36,22
3881,4250 N St. Louis Ave,33,16,Irving Park,1,41.958373,-87.715685,1,41.958373,-87.715685,"(41.958373, -87.715685)",39,16,21538,56,12,2
5818,3243 N Ashland Ave,44,6,Lake View,2,41.940795,-87.668512,1,41.940795,-87.668512,"(41.940795, -87.668512)",22,57,4449,678,25,38
5132,4400 N Lake Shore Dr,46,3,Uptown,2,41.963575,-87.646954,1,41.963575,-87.646954,"(41.963575, -87.646954)",15,31,22616,636,39,37
5893,4412 N Western Ave,47,4,Lincoln Square,2,41.962113,-87.688857,1,41.962113,-87.688857,"(41.962113, -87.688857)",20,6,21849,621,18,13
7258,4255 S Archer Ave,14,58,Brighton Park,1,41.81601,-87.700878,0,41.81601,-87.700878,"(41.81601, -87.700878)",56,55,22248,156,3,49
4303,4149 W Armitage Ave,30,20,Hermosa,1,41.916999,-87.730592,1,41.916999,-87.730592,"(41.916999, -87.730592)",2,21,22615,135,12,27
4980,400 S State St,2,32,Loop,1,41.876797,-87.627788,1,41.876797,-87.627788,"(41.876797, -87.627788)",35,38,14913,92,10,48
4597,3936 N Clarendon Ave,46,6,Lake View,1,41.953888,-87.649828,1,41.953888,-87.649828,"(41.953888, -87.649828)",53,57,21186,83,39,37
4949,3737 S Paulina St,11,59,McKinley Park,2,41.825747,-87.667648,1,41.825747,-87.667648,"(41.825747, -87.667648)",37,56,14924,721,1,26
2655,3154 W Foster Ave,40,13,North Park,2,41.975901,-87.707904,1,41.975901,-87.707904,"(41.975901, -87.707904)",20,13,21849,167,24,46
3364,4646 N Marine Dr,46,3,Uptown,1,41.966369,-87.648938,1,41.966369,-87.648938,"(41.966369, -87.648938)",15,31,22616,636,39,37
5176,4430 S Marshfield Ave,12,61,New City,1,41.813404,-87.666486,1,41.813404,-87.666486,"(41.813404, -87.666486)",37,59,14924,706,3,29
2879,3835 W Fullerton Ave,30,22,Logan Square,1,41.924414,-87.723249,1,41.924414,-87.723249,"(41.924414, -87.723249)",1,23,22535,74,12,27
6261,3647 W Diversey Ave,35,22,Logan Square,1,41.931763,-87.718746,1,41.931763,-87.718746,"(41.931763, -87.718746)",1,23,22535,107,12,15
4570,364 E 87th St,6,44,Chatham,1,41.735178,-87.615419,1,41.735178,-87.615419,"(41.735178, -87.615419)",61,40,21546,428,43,31
4340,2957 N Hoyne Ave,1,5,North Center,3,41.93511,-87.680462,1,41.93511,-87.680462,"(41.93511, -87.680462)",39,46,21538,616,40,24
3870,3542 N Southport Ave,44,6,Lake View,2,41.946327,-87.664107,1,41.946327,-87.664107,"(41.946327, -87.664107)",22,57,4449,239,25,38
4434,250 E 111th St,9,49,Roseland,2,41.692822,-87.616752,1,41.692822,-87.616752,"(41.692822, -87.616752)",19,45,21861,237,43,30
3230,3435 N Lawndale Ave,35,21,Avondale,2,41.943501,-87.719777,1,41.943501,-87.719777,"(41.943501, -87.719777)",39,22,21538,138,21,15
945,3228 N Halsted St,44,6,Lake View,1,41.940848,-87.649471,0,41.940848,-87.649471,"(41.940848, -87.649471)",22,57,4449,731,25,38
260,4823 W Armitage Ave,31,19,Belmont Cragin,1,41.916827,-87.747142,0,41.916827,-87.747142,"(41.916827, -87.747142)",2,19,22615,306,44,7
4691,231 S LaSalle St,42,32,Loop,3,41.878719,-87.632203,1,41.878719,-87.632203,"(41.878719, -87.632203)",29,38,14912,92,36,22
7014,2435 W 63rd St,15,66,Chicago Lawn,1,41.779123,-87.685066,0,41.779123,-87.685066,"(41.779123, -87.685066)",58,64,21867,319,2,44
3020,360 E Illinois St,42,8,Near North Side,2,41.891183,-87.61842,1,41.891183,-87.61842,"(41.891183, -87.61842)",6,37,21182,159,36,22
7192,3055 W 63rd St,15,66,Chicago Lawn,1,41.778878,-87.699948,0,41.778878,-87.699948,"(41.778878, -87.699948)",58,64,21867,319,31,44
133,4220 N Richmond St,33,16,Irving Park,4,41.95806,-87.702204,0,41.95806,-87.702204,"(41.95806, -87.702204)",39,16,21538,214,20,2
5901,4520 N Western Ave,47,4,Lincoln Square,2,41.963788,-87.688906,1,41.963788,-87.688906,"(41.963788, -87.688906)",20,6,21849,621,18,13
919,3970 N Milwaukee Ave,38,15,Portage Park,1,41.952768,-87.746545,0,41.952768,-87.746545,"(41.952768, -87.746545)",21,15,22618,139,50,25
5460,4705 N Western Ave,47,4,Lincoln Square,1,41.967022,-87.688656,1,41.967022,-87.688656,"(41.967022, -87.688656)",20,6,21849,665,18,13
4602,4720 N Sheridan Rd,46,3,Uptown,1,41.967648,-87.654961,1,41.967648,-87.654961,"(41.967648, -87.654961)",15,31,22616,241,39,37
5465,2335 W Foster Ave,47,4,Lincoln Square,2,41.975786,-87.688136,1,41.975786,-87.688136,"(41.975786, -87.688136)",20,6,21849,54,24,13
3581,3300 W North Ave,26,23,Humboldt Park,2,41.910138,-87.709553,1,41.910138,-87.709553,"(41.910138, -87.709553)",1,24,22535,455,49,10
5855,2803 W Grand Ave,27,23,Humboldt Park,1,41.894325,-87.696994,1,41.894325,-87.696994,"(41.894325, -87.696994)",28,24,21184,177,46,41
3113,3000 S King Dr,2,35,Douglas,3,41.840587,-87.617697,1,41.840587,-87.617697,"(41.840587, -87.617697)",40,1,21194,191,10,48
4817,3111 N Ashland Ave,32,6,Lake View,1,41.938363,-87.668434,1,41.938363,-87.668434,"(41.938363, -87.668434)",22,57,4449,712,40,16
6528,4758 N Racine Ave,46,3,Uptown,1,41.968075,-87.659736,0,41.968075,-87.659736,"(41.968075, -87.659736)",15,31,22616,611,39,37
4544,4159 N Western Ave,47,5,North Center,1,41.957795,-87.688439,1,41.957795,-87.688439,"(41.957795, -87.688439)",39,46,21538,623,18,13
4330,4600 N Broadway St,46,3,Uptown,2,41.965516,-87.657641,1,41.965516,-87.657641,"(41.965516, -87.657641)",15,31,22616,241,39,37
811,44 S Wabash Ave,42,32,Loop,2,41.881241,-87.626337,0,41.881241,-87.626337,"(41.881241, -87.626337)",34,38,14311,367,36,22
5008,2440 W 63rd St,15,66,Chicago Lawn,1,41.77937,-87.685156,1,41.77937,-87.685156,"(41.77937, -87.685156)",58,64,21867,111,2,44
593,4051 N Lincoln Ave,47,5,North Center,2,41.95545,-87.67947,0,41.95545,-87.67947,"(41.95545, -87.67947)",39,46,21538,623,18,13
4913,4225 S Lake Park Ave,4,36,Oakland,2,41.817881,-87.59935,1,41.817881,-87.59935,"(41.817881, -87.59935)",36,2,4301,220,10,1
6161,2400 N Cannon Dr,43,7,Lincoln Park,1,41.92572,-87.633612,1,41.92572,-87.633612,"(41.92572, -87.633612)",16,68,21190,207,34,51
4636,2435 N Western Ave,1,22,Logan Square,2,41.92581,-87.687497,1,41.92581,-87.687497,"(41.92581, -87.687497)",1,23,22535,240,41,24
6034,2747 N Milwaukee Ave,35,22,Logan Square,1,41.931239,-87.710705,1,41.931239,-87.710705,"(41.931239, -87.710705)",1,23,22535,72,12,15
6280,2558 W Division St,26,24,West Town,1,41.9031,-87.691286,1,41.9031,-87.691286,"(41.9031, -87.691286)",4,25,21560,302,49,10
3571,4020 W North Ave,30,23,Humboldt Park,1,41.910051,-87.727316,1,41.910051,-87.727316,"(41.910051, -87.727316)",2,24,22615,285,49,27
4742,2410 W 111th St,19,75,Morgan Park,1,41.69197,-87.681659,1,41.69197,-87.681659,"(41.69197, -87.681659)",33,74,22212,314,42,33
6755,2563 N Milwaukee Ave,35,22,Logan Square,1,41.927516,-87.704581,0,41.927516,-87.704581,"(41.927516, -87.704581)",1,23,22535,549,40,15
5239,3855 N Seeley Ave,47,5,North Center,2,41.951486,-87.679695,1,41.951486,-87.679695,"(41.951486, -87.679695)",39,46,21538,613,18,13
3854,3309 S Shields Ave,11,34,Armour Square,2,41.834402,-87.635148,1,41.834402,-87.635148,"(41.834402, -87.635148)",40,35,21194,376,48,26
1052,2301 S Wentworth Ave,25,34,Armour Square,1,41.850866,-87.63185,0,41.850866,-87.63185,"(41.850866, -87.63185)",40,35,21194,3,26,8
2004,3700 n lake shore Dr,46,6,Lake View,1,41.950606,-87.644829,1,41.950606,-87.644829,"(41.950606, -87.644829)",53,57,21186,726,39,37
6335,35 E Roosevelt Rd,2,33,Near South Side,1,41.867357,-87.62624,1,41.867357,-87.62624,"(41.867357, -87.62624)",35,34,14913,374,9,48
2066,3952 N Ashland Ave,47,6,Lake View,1,41.953382,-87.669206,1,41.953382,-87.669206,"(41.953382, -87.669206)",53,57,21186,689,18,13
4643,2601 N Halsted St,43,7,Lincoln Park,1,41.929329,-87.648729,1,41.929329,-87.648729,"(41.929329, -87.648729)",16,68,21190,794,34,51
1406,314 E 47th St,3,38,Grand Boulevard,1,41.809497,-87.618997,1,41.809497,-87.618997,"(41.809497, -87.618997)",36,4,4301,448,9,12
2278,4801 N Central Ave,45,11,Jefferson Park,1,41.96784,-87.767441,1,41.96784,-87.767441,"(41.96784, -87.767441)",48,11,21869,129,50,20
3193,2800 N Lake Shore Dr,44,6,Lake View,1,41.933287,-87.636302,1,41.933287,-87.636302,"(41.933287, -87.636302)",22,57,4449,103,25,38
4351,332 S Michigan Ave,2,32,Loop,2,41.877806,-87.624572,1,41.877806,-87.624572,"(41.877806, -87.624572)",29,38,14912,367,36,48
2292,2524 S Central Park Ave,22,30,South Lawndale,1,41.845674,-87.714979,1,41.845674,-87.714979,"(41.845674, -87.714979)",57,32,21569,754,28,14
4635,3001 N Ashland Ave,32,6,Lake View,1,41.936207,-87.668335,1,41.936207,-87.668335,"(41.936207, -87.668335)",22,57,4449,712,40,16
5003,266 N Kedzie Ave,28,27,East Garfield Park,1,41.885891,-87.706425,1,41.885891,-87.706425,"(41.885891, -87.706425)",30,28,21572,176,23,11
5993,47 W Polk St,2,32,Loop,2,41.872258,-87.629182,1,41.872258,-87.629182,"(41.872258, -87.629182)",35,38,14913,12,10,48
2236,3445 N Broadway St,44,6,Lake View,1,41.944491,-87.645236,1,41.944491,-87.645236,"(41.944491, -87.645236)",22,57,4449,169,25,38
758,3030 N Mobile Ave,29,19,Belmont Cragin,1,41.93431,-87.783538,0,41.93431,-87.783538,"(41.93431, -87.783538)",52,19,22254,81,21,52
5285,444 W Jackson Blvd,2,28,Near West Side,4,41.878125,-87.63892,1,41.878125,-87.63892,"(41.878125, -87.63892)",46,29,14914,786,36,48
6205,3158 N Lincoln Ave,32,6,Lake View,1,41.939288,-87.668315,1,41.939288,-87.668315,"(41.939288, -87.668315)",22,57,4449,712,40,16
5272,33 E Congress Pky,2,32,Loop,2,41.875503,-87.626541,1,41.875503,-87.626541,"(41.875503, -87.626541)",35,38,14913,367,10,48
3074,4701 S Kedzie Ave,14,58,Brighton Park,1,41.808053,-87.703905,1,41.808053,-87.703905,"(41.808053, -87.703905)",56,55,22248,85,8,49
5088,3644 N Kedvale Ave,38,16,Irving Park,2,41.947174,-87.730837,1,41.947174,-87.730837,"(41.947174, -87.730837)",21,16,22618,295,50,25
3336,3801 W Madison St,28,26,West Garfield Park,1,41.880653,-87.721013,1,41.880653,-87.721013,"(41.880653, -87.721013)",30,27,21572,736,23,11
2344,4001 N Cicero Ave,45,15,Portage Park,1,41.953463,-87.747222,1,41.953463,-87.747222,"(41.953463, -87.747222)",21,15,22618,139,50,20
3343,285 W Madison St,2,32,Loop,2,41.881808,-87.63499,1,41.881808,-87.63499,"(41.881808, -87.63499)",46,38,14914,92,36,48
2966,3619 N Harlem Ave,36,17,Dunning,2,41.945525,-87.806859,1,41.945525,-87.806859,"(41.945525, -87.806859)",52,17,22254,444,19,39
3179,430 S Lake Shore Dr,42,32,Loop,2,41.876167,-87.617474,1,41.876167,-87.617474,"(41.876167, -87.617474)",35,38,14913,367,36,22
2238,3043 N Broadway St,44,6,Lake View,1,41.936985,-87.64404,1,41.936985,-87.64404,"(41.936985, -87.64404)",22,57,4449,683,25,38
4398,3651 W Schubert Ave,35,22,Logan Square,4,41.929952,-87.718765,1,41.929952,-87.718765,"(41.929952, -87.718765)",1,23,22535,107,12,15
5348,3827 W Lawrence Ave,39,14,Albany Park,1,41.968109,-87.724159,1,41.968109,-87.724159,"(41.968109, -87.724159)",20,14,21849,119,12,28
6131,320 N Carpenter St,27,28,Near West Side,1,41.887331,-87.653514,1,41.887331,-87.653514,"(41.887331, -87.653514)",44,29,14917,63,46,41
2526,4643 N Damen Ave,47,4,Lincoln Square,1,41.966211,-87.678943,1,41.966211,-87.678943,"(41.966211, -87.678943)",15,6,21849,225,18,13
7174,435 W Erie St,42,8,Near North Side,1,41.893799,-87.640185,0,41.893799,-87.640185,"(41.893799, -87.640185)",55,37,4446,652,36,22
2137,3607 W Belmont Ave,35,21,Avondale,2,41.93909,-87.717718,1,41.93909,-87.717718,"(41.93909, -87.717718)",39,22,21538,215,21,15
6325,3801 N Clark St,44,6,Lake View,1,41.951259,-87.659506,1,41.951259,-87.659506,"(41.951259, -87.659506)",53,57,21186,725,25,38
4478,4553 N Clark St,47,3,Uptown,1,41.964425,-87.666355,1,41.964425,-87.666355,"(41.964425, -87.666355)",15,31,22616,611,39,13
721,3011 N Lincoln Ave,32,6,Lake View,1,41.936624,-87.664174,0,41.936624,-87.664174,"(41.936624, -87.664174)",22,57,4449,712,40,16
7423,3501 E 106th St,10,52,East Side,1,41.702616,-87.538744,0,41.702616,-87.538744,"(41.702616, -87.538744)",25,49,21202,602,47,47
4317,3821 W North Ave,30,23,Humboldt Park,1,41.909824,-87.722429,1,41.909824,-87.722429,"(41.909824, -87.722429)",5,24,22535,454,49,27
5328,3300 N Halsted St,44,6,Lake View,1,41.941899,-87.649429,1,41.941899,-87.649429,"(41.941899, -87.649429)",22,57,4449,731,25,38
5844,331 E 71st St,6,69,Greater Grand Crossing,2,41.765537,-87.617305,1,41.765537,-87.617305,"(41.765537, -87.617305)",61,67,21546,474,32,31
3147,310 W Lake St,42,32,Loop,3,41.885853,-87.636059,1,41.885853,-87.636059,"(41.885853, -87.636059)",46,38,14914,92,36,22
3466,3160 N Milwaukee Ave,30,21,Avondale,2,41.938234,-87.722669,1,41.938234,-87.722669,"(41.938234, -87.722669)",39,22,21538,215,21,27
3724,3225 S Racine Ave,11,60,Bridgeport,1,41.835394,-87.655768,1,41.835394,-87.655768,"(41.835394, -87.655768)",43,58,14920,676,48,26
6925,3402 W 111th St,19,74,Mount Greenwood,1,41.691611,-87.705901,0,41.691611,-87.705901,"(41.691611, -87.705901)",33,73,4447,369,42,33
3078,4741 N Kedzie Ave,33,14,Albany Park,1,41.967416,-87.708271,1,41.967416,-87.708271,"(41.967416, -87.708271)",20,14,21849,258,20,2
3979,3455 S Wabash Ave,3,35,Douglas,1,41.833426,-87.624863,1,41.833426,-87.624863,"(41.833426, -87.624863)",40,1,21194,25,9,12
4609,3422 W Fullerton Ave,26,22,Logan Square,1,41.924738,-87.713449,1,41.924738,-87.713449,"(41.924738, -87.713449)",1,23,22535,70,12,10
1364,4000 W 26th St,22,30,South Lawndale,1,41.84432,-87.724621,1,41.84432,-87.724621,"(41.84432, -87.724621)",57,32,21569,194,28,14
5086,2647 N Kedzie Ave,35,22,Logan Square,1,41.928633,-87.707634,1,41.928633,-87.707634,"(41.928633, -87.707634)",1,23,22535,549,40,15
4704,3740 N Panama Ave,36,17,Dunning,2,41.947562,-87.829311,1,41.947562,-87.829311,"(41.947562, -87.829311)",52,17,22254,445,19,39
6571,4619 S Wolcott Ave,20,61,New City,1,41.809892,-87.672086,0,41.809892,-87.672086,"(41.809892, -87.672086)",37,59,14924,706,3,53
6758,2875 W 19th St,12,30,South Lawndale,1,41.85538,-87.698096,0,41.85538,-87.698096,"(41.85538, -87.698096)",57,32,21569,203,1,29
6207,3516 W School St,35,21,Avondale,3,41.9412,-87.714469,1,41.9412,-87.714469,"(41.9412, -87.714469)",39,22,21538,138,12,15
6509,3255 N Milwaukee Ave,30,21,Avondale,1,41.940648,-87.726087,0,41.940648,-87.726087,"(41.940648, -87.726087)",39,22,21538,138,21,27
2096,4734 N Austin Ave,38,15,Portage Park,2,41.966842,-87.777345,1,41.966842,-87.777345,"(41.966842, -87.777345)",48,15,21869,95,19,25
4177,4343 W Wrightwood Ave,31,20,Hermosa,3,41.92786,-87.735756,1,41.92786,-87.735756,"(41.92786, -87.735756)",2,21,22615,439,17,7
6453,399 E Benton Pl,42,32,Loop,1,41.88513,-87.625239,0,41.88513,-87.625239,"(41.88513, -87.625239)",42,38,14309,580,36,22
